Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,vmaf,
163,0.994583,0.989065,0.989969,0.994697,0.997370,1.044076,1.044076,0.892837,0.995188,0.997521,0.998173,47.054465,47.749778,48.086477,97.352863,
164,0.994400,0.989079,0.990567,0.993830,0.997359,2.125875,2.218083,0.895912,0.995203,0.997457,0.998172,47.203164,47.950885,48.301356,98.762245,
165,0.994497,0.988715,0.990650,0.994777,0.996940,1.456308,2.125875,0.895328,0.995208,0.997624,0.998231,47.146787,47.697975,48.204075,97.899255,
166,0.994671,0.988814,0.990312,0.995012,0.997270,1.456308,1.456308,0.895690,0.995162,0.997305,0.998164,47.167602,47.674463,48.030525,97.917486,
167,0.994378,0.988744,0.989963,0.994183,0.997367,1.673759,1.673759,0.894934,0.994922,0.997181,0.997966,47.136143,47.624155,48.229243,98.122433,
168,0.994222,0.988530,0.990073,0.994443,0.996808,1.931310,1.967718,0.893310,0.995034,0.997313,0.998042,47.070947,47.513942,47.973302,98.444607,
169,0.994097,0.988398,0.990082,0.993878,0.997015,1.580916,1.931310,0.891191,0.995113,0.997489,0.997780,46.925334,47.432059,47.926620,97.934959,
170,0.993729,0.988106,0.989772,0.993876,0.996318,1.580916,1.580916,0.890231,0.994408,0.997086,0.997764,46.897511,47.540187,47.992514,97.831190,
171,0.993748,0.988824,0.988907,0.993526,0.996759,2.320510,2.425481,0.890200,0.994772,0.997456,0.998321,46.881031,47.271095,47.973302,98.884841,
172,0.994364,0.987453,0.990996,0.994477,0.997037,2.320510,2.320510,0.887995,0.994309,0.996938,0.998026,46.757508,47.259863,47.780020,98.969084,
173,0.993849,0.987987,0.990364,0.993970,0.996423,3.783883,3.864429,0.885908,0.994408,0.997075,0.997969,46.618006,47.188104,47.832177,100.000000,
174,0.993852,0.988268,0.989603,0.994077,0.996456,3.318402,3.783883,0.889626,0.994434,0.997066,0.997763,46.710425,47.229680,47.817484,100.000000,
175,0.994179,0.987275,0.989153,0.994918,0.996998,3.318402,3.318402,0.886387,0.994768,0.997365,0.998213,46.526446,47.062497,47.619888,100.000000,
176,0.994073,0.987857,0.990020,0.993759,0.997145,3.360862,3.360862,0.889331,0.994772,0.997236,0.998290,46.698087,47.073767,47.755432,100.000000,
177,0.993647,0.987990,0.989807,0.993630,0.996275,3.738367,3.738367,0.887027,0.994442,0.997248,0.998197,46.553056,47.012936,47.635149,100.000000,
178,0.994835,0.988598,0.990062,0.995311,0.997472,4.968286,5.446186,0.887428,0.994737,0.997386,0.998240,46.518282,46.918589,47.623545,100.000000,
179,0.994099,0.988232,0.989497,0.994495,0.996637,4.538462,4.968286,0.883763,0.993945,0.996922,0.998144,46.325451,46.914961,47.483129,100.000000,
180,0.994250,0.988305,0.990011,0.994184,0.996910,4.538462,4.538462,0.886189,0.994476,0.997132,0.998074,46.431444,46.667761,47.451946,100.000000,
181,0.993981,0.988190,0.989355,0.994270,0.996618,5.169214,5.169214,0.883063,0.994572,0.997161,0.998209,46.228946,46.456194,47.344821,100.000000,
182,0.993661,0.986863,0.988651,0.994135,0.996617,6.426453,6.426453,0.874191,0.994454,0.997206,0.998277,45.685858,46.246011,47.029925,100.000000,
183,0.993686,0.987033,0.988396,0.994647,0.996383,5.105124,8.662288,0.874496,0.993771,0.996928,0.997980,45.655903,45.892620,47.167190,100.000000,
184,0.993885,0.987206,0.989106,0.993724,0.997140,5.105124,5.105124,0.879296,0.994781,0.997433,0.998107,45.892006,46.137245,47.182040,100.000000,
185,0.994123,0.986919,0.989468,0.994518,0.996944,7.959460,7.959460,0.876728,0.994238,0.997162,0.998088,45.687126,45.981128,47.182040,100.000000,
186,0.992943,0.986508,0.989071,0.992326,0.996184,10.034147,10.034147,0.870583,0.993708,0.996895,0.998039,45.339896,45.664926,47.025672,100.000000,
187,0.993282,0.987167,0.987894,0.993662,0.996346,7.295723,10.210482,0.878804,0.994477,0.997158,0.998086,45.792257,45.982382,47.168838,100.000000,
188,0.993813,0.987153,0.989695,0.993919,0.996938,5.219625,7.295723,0.876354,0.994180,0.996976,0.997850,45.660848,46.142012,47.188104,100.000000,
189,0.993899,0.987402,0.989944,0.993831,0.996984,5.219625,5.219625,0.881290,0.994609,0.997393,0.998381,45.887812,46.246455,47.156771,100.000000,
190,0.993680,0.987055,0.990087,0.993853,0.996493,7.187324,7.187324,0.876508,0.994555,0.997426,0.998425,45.646511,45.936649,46.909783,100.000000,
191,0.993936,0.988139,0.990014,0.994270,0.996654,7.775769,8.536098,0.880894,0.994579,0.997186,0.997988,45.867311,46.214593,47.171585,100.000000,
192,0.993696,0.987722,0.990269,0.993596,0.996470,6.386274,7.775769,0.881724,0.994517,0.997291,0.998304,45.861108,46.205344,47.344249,100.000000,
193,0.993999,0.987270,0.990149,0.994115,0.997045,6.386274,6.386274,0.884303,0.995292,0.997740,0.998478,46.019424,46.347558,47.415168,100.000000,
194,0.993209,0.987745,0.989409,0.993304,0.995951,6.709858,6.709858,0.881854,0.994732,0.997309,0.998227,45.898151,46.425075,47.191968,100.000000,
195,0.993316,0.987919,0.989617,0.993544,0.995912,6.713710,6.713710,0.883767,0.994272,0.997158,0.998203,46.029235,46.357571,47.364886,100.000000,
196,0.992828,0.986274,0.989010,0.993502,0.995416,7.098114,7.890913,0.874780,0.993867,0.996877,0.997934,45.559099,46.119092,46.932091,100.000000,
197,0.993523,0.987141,0.989605,0.993835,0.996353,6.097723,7.098114,0.883601,0.994766,0.997414,0.998094,45.977682,46.224746,47.224114,100.000000,
198,0.993137,0.987344,0.988464,0.993595,0.996097,6.097723,6.097723,0.881778,0.994295,0.997091,0.997938,45.858366,46.180338,47.193625,100.000000,
199,0.993224,0.987131,0.988142,0.993916,0.996290,6.596663,6.610044,0.877254,0.993934,0.997024,0.997971,45.622208,45.883623,47.036846,100.000000,
200,0.993417,0.987154,0.989766,0.992967,0.996805,6.180718,6.596663,0.878518,0.994625,0.997370,0.998137,45.680786,46.122112,47.001294,100.000000,
201,0.993449,0.986757,0.988972,0.993686,0.996762,5.686044,6.180718,0.878515,0.994847,0.997530,0.998499,45.652512,45.910671,46.783315,100.000000,
202,0.993386,0.986959,0.990353,0.994083,0.995636,5.686044,5.686044,0.881087,0.994355,0.997071,0.998061,45.788258,46.182088,46.863461,100.000000,
203,0.993501,0.986207,0.989337,0.993704,0.996742,5.961751,6.130065,0.879991,0.994375,0.997168,0.998135,45.724185,46.332581,46.935212,100.000000,
204,0.993126,0.986817,0.988836,0.992550,0.996728,4.627029,5.961751,0.877278,0.994322,0.997185,0.998114,45.580193,46.100155,46.972325,100.000000,
205,0.993279,0.986518,0.989197,0.993214,0.996578,4.582970,4.627029,0.876855,0.994310,0.997255,0.998143,45.597753,46.026490,46.967603,100.000000,
206,0.993218,0.986449,0.987723,0.993928,0.996442,4.044930,4.582970,0.877315,0.994478,0.997369,0.998195,45.578669,45.846197,47.067323,100.000000,
207,0.993343,0.985554,0.988708,0.993980,0.996545,4.044930,4.044930,0.876689,0.994351,0.997218,0.998114,45.541788,46.015105,46.937816,100.000000,
208,0.992411,0.984832,0.987846,0.992973,0.995622,4.481834,5.008618,0.874520,0.994025,0.996886,0.997541,45.410031,45.737398,46.918070,100.000000,
209,0.993038,0.986049,0.988525,0.993383,0.996276,4.290977,4.481834,0.878549,0.994001,0.997022,0.998037,45.697780,45.958208,47.242510,100.000000,
210,0.993748,0.986799,0.989141,0.994448,0.996710,3.860543,4.290977,0.883419,0.994843,0.997649,0.998548,45.959351,46.228283,47.469569,100.000000,
211,0.993040,0.986274,0.988836,0.993813,0.995715,3.850619,3.860543,0.880179,0.994523,0.997146,0.998172,45.823775,46.446882,47.188104,100.000000,
212,0.993493,0.987080,0.989513,0.994204,0.996090,3.114795,3.850619,0.881470,0.994229,0.997045,0.997965,45.901329,46.203144,47.294778,99.821809,
213,0.993756,0.987298,0.988697,0.994267,0.996915,3.021879,3.114795,0.883499,0.994701,0.997250,0.998271,46.031877,46.496938,47.443746,99.795168,
214,0.993360,0.987482,0.989326,0.993286,0.996362,3.021879,3.021879,0.883016,0.994124,0.996945,0.997627,45.998818,46.452001,47.413424,99.639967,
215,0.993225,0.986688,0.988501,0.993842,0.996175,3.373285,3.373285,0.877943,0.994294,0.997220,0.998269,45.680786,45.966112,47.225226,100.000000,
216,0.993235,0.986934,0.988991,0.993697,0.996052,3.564478,3.650529,0.884411,0.994596,0.997115,0.997985,45.985413,46.310438,47.134917,100.000000,
217,0.993009,0.986473,0.988186,0.993688,0.995937,3.125722,3.564478,0.882906,0.994419,0.997114,0.997945,45.881070,46.333034,46.952422,99.733721,
218,0.992459,0.986026,0.987758,0.993594,0.994949,3.125722,3.125722,0.878205,0.993917,0.996841,0.997801,45.650091,46.057847,47.033118,99.583562,
219,0.993606,0.987175,0.988461,0.994302,0.996552,3.054700,3.620371,0.883649,0.994609,0.997359,0.998198,45.915607,46.142446,47.002351,99.804222,
220,0.993592,0.986621,0.989237,0.994187,0.996444,3.054700,3.054700,0.888750,0.994814,0.997408,0.998288,46.229167,46.537593,47.370636,99.815449,
221,0.993580,0.986960,0.988913,0.994300,0.996417,4.494313,4.494313,0.887067,0.994603,0.997194,0.997992,46.147653,46.455262,47.099637,100.000000,
222,0.992977,0.986821,0.988745,0.993662,0.995537,4.016572,4.850382,0.884945,0.994422,0.997247,0.998072,46.025435,46.170288,47.242510,100.000000,
223,0.993910,0.987844,0.989377,0.995000,0.996234,4.016572,4.016572,0.890521,0.995217,0.997527,0.998349,46.309649,46.637524,47.378123,100.000000,
224,0.993406,0.986684,0.989638,0.993989,0.995930,3.752434,4.047297,0.886413,0.994776,0.997401,0.998237,46.084295,46.387749,47.479587,100.000000,
225,0.993730,0.986889,0.989363,0.994180,0.996617,3.752434,3.752434,0.886072,0.994627,0.997199,0.998174,46.012790,46.452933,47.456051,100.000000,
226,0.993535,0.985954,0.989765,0.993338,0.996832,5.608157,5.608157,0.882109,0.994514,0.997364,0.998266,45.758683,45.931276,47.287998,100.000000,
227,0.992943,0.986364,0.988255,0.993641,0.995665,6.829923,8.049237,0.879887,0.994115,0.996997,0.998090,45.667257,45.985308,47.214112,100.000000,
228,0.993381,0.986055,0.988016,0.993933,0.996612,5.755462,6.829923,0.881284,0.994170,0.997135,0.998249,45.770011,46.219446,47.335109,100.000000,
229,0.993008,0.985955,0.987906,0.993396,0.996230,4.399558,5.755462,0.882447,0.994404,0.997071,0.998168,45.851365,46.092432,47.255938,100.000000,
230,0.993303,0.986578,0.988703,0.993983,0.996152,3.659101,4.399558,0.882872,0.994785,0.997196,0.998046,45.920240,46.031560,47.394291,100.000000,
231,0.993641,0.986632,0.988695,0.994352,0.996535,3.659101,3.659101,0.885137,0.994561,0.997106,0.997957,46.047971,46.347103,47.474870,100.000000,
232,0.993915,0.986701,0.989627,0.994510,0.996710,3.615996,5.047795,0.886731,0.994841,0.997281,0.998248,46.124379,46.410291,47.527045,100.000000,
233,0.993363,0.986848,0.988517,0.993937,0.996255,3.615996,3.615996,0.885522,0.994369,0.997005,0.997949,46.067959,46.353016,47.503844,100.000000,
234,0.993805,0.987280,0.989593,0.994394,0.996410,5.488455,5.504041,0.889461,0.994759,0.997132,0.998080,46.304020,46.469733,47.650463,100.000000,
235,0.993976,0.987681,0.989161,0.994269,0.996958,2.881855,5.488455,0.886660,0.994974,0.997500,0.998168,46.115427,46.556633,47.429725,99.665853,
236,0.994008,0.987817,0.988712,0.995273,0.996425,2.865647,2.881855,0.887101,0.994812,0.997302,0.998085,46.160915,46.386832,47.648623,99.635470,
237,0.993470,0.986845,0.988158,0.993624,0.996820,2.865647,2.865647,0.882988,0.994325,0.997294,0.998120,45.947830,46.132051,47.263791,99.514657,
238,0.993879,0.987059,0.989801,0.994066,0.996805,3.650262,3.650262,0.886423,0.994876,0.997539,0.998384,46.102733,46.254902,47.171035,100.000000,
239,0.993603,0.986757,0.989103,0.994095,0.996443,5.081716,5.081716,0.885350,0.994610,0.997518,0.998200,46.016263,46.431559,47.208011,100.000000,
240,0.993538,0.986394,0.988639,0.993706,0.996844,4.089979,5.230822,0.883654,0.994745,0.997497,0.998294,45.921270,46.128159,47.101259,100.000000,
241,0.993444,0.986378,0.988877,0.994037,0.996292,4.089979,4.089979,0.887762,0.994719,0.997215,0.998042,46.118014,46.326243,47.144738,100.000000,
242,0.992955,0.986702,0.988753,0.993217,0.995838,3.643226,4.794571,0.883159,0.994313,0.997153,0.998075,45.913242,46.249121,47.173784,100.000000,
243,0.993779,0.987430,0.990079,0.993545,0.996807,3.643226,3.643226,0.887581,0.995107,0.997521,0.998478,46.194797,46.225188,47.390821,100.000000,
244,0.993814,0.986893,0.989565,0.994698,0.996322,3.729913,5.269763,0.884799,0.994474,0.996917,0.997615,46.029447,46.646281,47.442576,100.000000,
245,0.992985,0.986596,0.988810,0.993860,0.995382,3.729913,3.729913,0.877443,0.993968,0.996876,0.997886,45.683126,46.181650,47.241393,100.000000,
246,0.993791,0.986650,0.989545,0.994571,0.996458,3.545962,4.201064,0.885612,0.994784,0.997426,0.998056,46.139520,46.275869,47.376394,100.000000,
247,0.993424,0.986714,0.987547,0.993531,0.997043,2.938840,3.545962,0.883278,0.994772,0.997430,0.998179,45.995043,46.533321,47.253697,99.614296,
248,0.993249,0.987359,0.988050,0.993543,0.996323,2.938840,2.938840,0.882926,0.994433,0.997165,0.997977,45.988446,46.392340,47.289692,99.545816,
249,0.993574,0.986590,0.989588,0.994578,0.995936,2.624998,3.328722,0.883318,0.994398,0.997124,0.997914,45.946793,46.198749,47.121857,99.196663,
250,0.993389,0.986725,0.988836,0.994001,0.996192,2.624998,2.624998,0.882967,0.994234,0.997029,0.997994,45.948348,46.279447,47.324848,99.157234,
251,0.993263,0.986517,0.988753,0.993074,0.996733,2.651783,2.651783,0.882384,0.994402,0.997245,0.998170,45.909541,46.423687,47.359144,99.189286,
252,0.993249,0.986958,0.988334,0.993521,0.996434,2.846853,2.846853,0.882112,0.994212,0.997027,0.997786,45.928076,46.244235,47.383313,99.401605,
253,0.992774,0.986185,0.987482,0.993396,0.995905,2.912992,2.912992,0.882792,0.994115,0.996917,0.997737,45.967674,46.242016,47.255938,99.375712,
254,0.993507,0.986514,0.989863,0.993990,0.996262,2.940396,3.547418,0.884373,0.994276,0.996852,0.997737,46.054871,46.486130,47.323710,99.571302,
255,0.993584,0.987282,0.990020,0.994503,0.995749,2.936472,2.940396,0.883783,0.994412,0.997028,0.997657,46.047971,46.223420,47.374666,99.584826,
256,0.993142,0.987612,0.989279,0.993157,0.995932,2.936472,2.936472,0.884580,0.994366,0.997260,0.998203,46.077454,46.273186,47.503251,99.542395,
257,0.994022,0.988049,0.990001,0.994813,0.996354,2.501669,2.964507,0.889197,0.994753,0.997354,0.998295,46.342219,46.725898,47.490220,99.177880,
258,0.993626,0.987802,0.989881,0.993673,0.996312,2.501669,2.501669,0.886790,0.994488,0.997265,0.998387,46.198310,46.382246,47.633314,99.091780,
259,0.993621,0.986938,0.989799,0.994114,0.996214,3.219912,3.219912,0.888908,0.994382,0.997073,0.997821,46.319124,46.551389,47.788881,99.984068,
260,0.993316,0.986964,0.989616,0.993756,0.995866,2.492217,3.270064,0.886291,0.994986,0.997480,0.998517,46.195565,46.523368,47.673846,99.033794,
261,0.993884,0.987911,0.990015,0.994146,0.996460,1.942245,2.492217,0.887359,0.994802,0.997334,0.998087,46.267046,46.514855,47.570808,98.385761,
262,0.994046,0.987518,0.989787,0.995007,0.996389,1.756503,1.942245,0.889145,0.994654,0.997336,0.998279,46.368520,46.610875,47.744758,98.188617,
263,0.994035,0.987223,0.990620,0.994419,0.996544,1.756503,1.756503,0.888160,0.994442,0.997042,0.997812,46.322625,46.576235,47.502065,98.134087,
264,0.994193,0.988368,0.989746,0.994146,0.997200,1.913864,2.664870,0.889679,0.994988,0.997479,0.998291,46.379269,46.637038,47.588921,98.440346,
265,0.993737,0.987601,0.989503,0.993979,0.996509,1.913864,1.913864,0.890697,0.995070,0.997544,0.998487,46.421490,46.684924,47.441406,98.360238,
266,0.993954,0.986923,0.990203,0.993912,0.996970,2.048134,2.071790,0.888435,0.994711,0.997206,0.998139,46.299746,46.539969,47.423314,98.540603,
267,0.994133,0.987866,0.990463,0.994781,0.996442,2.043250,2.048134,0.892719,0.994957,0.997516,0.998387,46.532016,46.573840,47.617451,98.610622,
268,0.993871,0.987615,0.990136,0.994003,0.996613,1.934267,2.043250,0.887939,0.994733,0.997332,0.998166,46.279559,46.484253,47.281229,98.378530,
269,0.993662,0.987264,0.990385,0.993851,0.996228,1.934267,1.934267,0.889648,0.994811,0.997317,0.998265,46.339155,46.594964,47.315749,98.341316,
270,0.993713,0.987406,0.989872,0.994150,0.996281,2.211642,2.211642,0.889730,0.994723,0.997150,0.998176,46.350172,46.526683,47.210229,98.706703,
271,0.993709,0.986928,0.988877,0.994249,0.996650,2.455146,2.455146,0.881750,0.994471,0.997138,0.998310,45.885768,46.075746,47.363163,99.033421,
272,0.993184,0.986723,0.988226,0.993283,0.996463,2.919422,2.919422,0.880835,0.994726,0.997326,0.998108,45.813914,45.878723,47.137097,99.523816,
273,0.993759,0.986984,0.989546,0.994154,0.996599,2.781668,3.017274,0.881589,0.994758,0.997508,0.998281,45.830732,45.803874,47.039511,99.491308,
274,0.993537,0.986318,0.989658,0.993367,0.996715,2.781668,2.781668,0.880781,0.994204,0.997071,0.998301,45.781569,45.848223,47.114257,99.421142,
275,0.993676,0.986581,0.988796,0.994403,0.996474,3.435800,3.435800,0.879608,0.993942,0.996838,0.997777,45.659005,45.718871,46.812058,100.000000,
276,0.993303,0.986029,0.987948,0.994221,0.996180,3.500111,3.515571,0.876002,0.993443,0.996575,0.997461,45.473319,45.733844,46.914443,100.000000,
277,0.993235,0.985449,0.988089,0.994292,0.995998,3.500111,3.500111,0.875648,0.993766,0.997065,0.998101,45.395767,45.698857,46.842011,100.000000,
278,0.992832,0.985010,0.986990,0.993262,0.996278,3.349555,4.271338,0.873613,0.994034,0.997049,0.997928,45.311511,45.399329,46.434805,99.974580,
279,0.993212,0.985755,0.988559,0.993389,0.996380,3.349555,3.349555,0.876683,0.994137,0.997128,0.998073,45.467375,45.640519,46.723418,100.000000,
280,0.993287,0.985806,0.987476,0.993614,0.996818,5.682720,5.682720,0.878991,0.994578,0.997413,0.998289,45.576289,45.764741,46.839465,100.000000,
281,0.994031,0.986472,0.988695,0.994946,0.996861,5.263920,6.501303,0.878277,0.993963,0.996963,0.997931,45.613753,45.911082,46.908748,100.000000,
282,0.993211,0.984598,0.987787,0.994141,0.996419,5.263920,5.263920,0.874036,0.993742,0.996780,0.997607,45.360039,45.605890,46.607495,100.000000,
283,0.993097,0.985940,0.988248,0.993863,0.995975,5.408003,5.520404,0.878840,0.994202,0.997175,0.998135,45.579907,45.734634,46.893772,100.000000,
284,0.993076,0.985828,0.988510,0.992989,0.996480,5.408003,5.408003,0.876626,0.994150,0.996969,0.997782,45.465334,45.712582,46.835394,100.000000,
285,0.993412,0.986421,0.988788,0.993936,0.996287,6.927385,6.927385,0.879635,0.994528,0.997459,0.998293,45.585530,45.857147,46.732351,100.000000,
286,0.993139,0.985426,0.989486,0.993324,0.996148,6.744778,7.960264,0.873546,0.994123,0.997334,0.998207,45.284645,45.413238,46.731854,100.000000,
287,0.992848,0.985834,0.988422,0.993294,0.995852,6.362809,6.744778,0.878938,0.994302,0.997226,0.998033,45.545661,45.779873,46.649691,100.000000,
288,0.993411,0.986193,0.988569,0.994596,0.996044,5.876600,6.362809,0.881588,0.994286,0.997117,0.997999,45.744218,45.814718,46.745285,100.000000,
289,0.993772,0.987078,0.989457,0.994109,0.996750,5.565368,5.876600,0.882687,0.994305,0.997215,0.998002,45.859280,46.162004,47.079682,100.000000,
290,0.993304,0.986486,0.988981,0.993449,0.996451,5.565368,5.565368,0.879749,0.994424,0.997164,0.998005,45.704636,45.923847,46.933131,100.000000,
291,0.993276,0.986767,0.988769,0.993576,0.996236,6.085072,6.658689,0.881716,0.994395,0.997291,0.998343,45.835073,45.943271,47.117513,100.000000,
292,0.993148,0.986863,0.989138,0.992977,0.996265,6.085072,6.085072,0.882775,0.994604,0.997031,0.997718,45.952289,45.985308,47.058211,100.000000,
293,0.993614,0.987101,0.989414,0.994121,0.996421,5.992026,6.626917,0.882759,0.994598,0.997312,0.997804,46.002070,46.343468,47.362014,100.000000,
294,0.993303,0.986522,0.988202,0.993853,0.996401,5.992026,5.992026,0.882220,0.994777,0.997368,0.998072,46.033357,46.299184,47.294778,100.000000,
295,0.993479,0.985955,0.988820,0.994141,0.996487,5.957008,6.201046,0.878435,0.994433,0.997324,0.998250,45.770807,46.074038,47.215222,100.000000,
296,0.993118,0.985852,0.987652,0.994307,0.996022,5.482876,5.957008,0.874947,0.994351,0.997230,0.998053,45.567353,45.737398,46.825740,100.000000,
297,0.993606,0.987083,0.988789,0.994277,0.996497,5.482876,5.482876,0.883235,0.994537,0.997307,0.997948,46.120494,46.246899,47.467803,100.000000,
298,0.993408,0.986713,0.988867,0.994066,0.996378,3.682685,5.580064,0.879608,0.994514,0.997145,0.998074,45.952289,46.330316,47.278975,100.000000,
299,0.993352,0.986639,0.989479,0.992835,0.997053,3.682685,3.682685,0.883159,0.994569,0.997194,0.997919,46.171925,46.426001,47.414005,100.000000,
300,0.992760,0.987956,0.988411,0.993001,0.995555,3.731966,5.040329,0.884263,0.994447,0.997032,0.997849,46.198530,46.324434,47.354556,100.000000,
301,0.993492,0.987541,0.988950,0.994716,0.995965,3.731966,3.731966,0.885279,0.994791,0.997385,0.997952,46.234147,46.232265,47.268846,100.000000,
302,0.993730,0.987405,0.988673,0.994547,0.996818,4.819759,4.819759,0.886987,0.994833,0.997339,0.998272,46.297049,46.425075,47.314044,100.000000,
303,0.993556,0.986343,0.989075,0.995021,0.995930,5.138334,5.564544,0.880251,0.994481,0.997352,0.997997,45.911391,46.410291,47.344821,100.000000,
304,0.993655,0.987346,0.989418,0.994385,0.996261,5.138334,5.138334,0.881908,0.994475,0.997171,0.998229,45.964135,46.374006,47.481357,100.000000,
305,0.993670,0.987194,0.989480,0.994802,0.996141,5.058483,5.554625,0.883726,0.994785,0.997320,0.997992,46.087398,46.287959,47.190312,100.000000,
306,0.993178,0.986203,0.988325,0.993928,0.996248,5.058483,5.058483,0.883930,0.994684,0.997327,0.998251,46.091468,46.002910,47.210229,100.000000,
307,0.993555,0.986125,0.988337,0.994213,0.996850,5.445008,5.683533,0.882885,0.994567,0.997293,0.998153,45.995358,46.392340,47.219665,100.000000,
308,0.993366,0.986833,0.987839,0.994074,0.996498,5.445008,5.445008,0.882327,0.994669,0.997402,0.998044,45.958312,46.164182,47.189760,100.000000,
309,0.993094,0.986230,0.988102,0.994244,0.995926,5.861073,5.861073,0.878990,0.994486,0.997256,0.997920,45.724972,46.107462,47.006053,100.000000,
310,0.992820,0.986527,0.987816,0.994251,0.995257,6.719962,6.773355,0.883366,0.994311,0.996920,0.997602,45.884542,45.972780,47.032054,100.000000,
311,0.993106,0.986169,0.988213,0.993428,0.996496,6.719962,6.719962,0.886068,0.994920,0.997515,0.998188,46.028074,46.208425,47.188104,100.000000,
312,0.992920,0.985179,0.988826,0.993294,0.996174,6.724322,7.240965,0.886101,0.994549,0.997103,0.997925,46.048819,46.256237,47.230237,100.000000,
313,0.992476,0.986329,0.987361,0.992970,0.995702,6.472562,6.724322,0.882325,0.994309,0.997103,0.998089,45.824178,46.157650,47.056605,100.000000,
314,0.993186,0.987000,0.988408,0.993884,0.996086,5.259357,6.472562,0.883754,0.994496,0.997137,0.998166,45.925393,46.094147,47.082373,100.000000,
315,0.993088,0.986196,0.988395,0.993604,0.996345,4.262444,5.259357,0.883601,0.994360,0.997003,0.997700,45.960391,46.160262,47.228566,100.000000,
316,0.993400,0.986328,0.988476,0.994034,0.996659,4.083200,4.262444,0.880224,0.994433,0.997194,0.997899,45.784563,46.029024,46.884502,100.000000,
317,0.993062,0.986443,0.989056,0.993500,0.995851,3.731649,4.083200,0.888828,0.994709,0.997235,0.998125,46.264704,46.289305,47.256499,100.000000,
318,0.993352,0.985593,0.989189,0.993548,0.996552,3.234066,3.731649,0.885134,0.994330,0.997021,0.997897,46.110259,46.480501,47.420403,99.944228,
319,0.993268,0.986121,0.988407,0.993858,0.996288,3.234066,3.234066,0.885524,0.994601,0.997285,0.998049,46.192603,46.547103,47.280665,99.951538,
320,0.993265,0.986611,0.987689,0.993557,0.996670,3.734746,3.761340,0.884679,0.994528,0.997203,0.997843,46.214042,46.638010,47.371787,100.000000,
321,0.993390,0.986723,0.989374,0.993921,0.996016,3.149093,3.734746,0.890814,0.994870,0.997311,0.998161,46.572164,46.886560,47.496138,99.882596,
322,0.992967,0.986333,0.987574,0.992972,0.996460,2.717630,3.149093,0.887735,0.994741,0.997139,0.998177,46.477338,46.654079,47.576234,99.212485,
323,0.993687,0.987386,0.988743,0.994111,0.996573,2.717630,2.717630,0.888176,0.994915,0.997294,0.998081,46.494586,46.760757,47.444916,99.370566,
324,0.993567,0.986320,0.988606,0.994634,0.996178,3.147095,3.438192,0.889910,0.994762,0.997302,0.998049,46.496233,46.699689,47.825783,99.908003,
325,0.993135,0.986285,0.988767,0.993420,0.996011,2.654929,3.147095,0.886672,0.994884,0.997625,0.998275,46.304470,46.434805,47.572013,99.196100,
326,0.993602,0.986862,0.988576,0.993769,0.996792,2.654929,2.654929,0.888924,0.995097,0.997466,0.998235,46.490356,46.793883,47.765503,99.290496,
327,0.993452,0.986469,0.988197,0.994003,0.996459,2.599717,2.982333,0.885453,0.994587,0.997074,0.997884,46.358254,46.609426,47.497323,99.134090,
328,0.993686,0.986390,0.988539,0.994067,0.996853,2.553501,2.599717,0.885276,0.994729,0.997409,0.998004,46.319462,46.696239,47.719121,99.149616,
329,0.994094,0.986759,0.989421,0.994912,0.996856,2.553501,2.553501,0.884361,0.994829,0.997339,0.997803,46.301657,46.604118,47.535404,99.219535,
330,0.993777,0.986969,0.987980,0.994273,0.997098,2.696551,2.696551,0.883068,0.994506,0.997238,0.998212,46.201606,46.603636,47.434394,99.364937,
331,0.993700,0.987033,0.989760,0.993749,0.996628,2.709564,2.844743,0.885810,0.994729,0.997295,0.998029,46.339155,46.577673,47.357996,99.356082,
332,0.994118,0.987296,0.989948,0.994517,0.996857,2.709564,2.709564,0.884787,0.994547,0.997189,0.998103,46.284149,46.586791,47.543180,99.446972,
333,0.993575,0.987466,0.988593,0.993458,0.996778,3.563179,3.563179,0.886136,0.994583,0.997252,0.998204,46.378811,46.703635,47.447844,100.000000,
334,0.994080,0.987244,0.989323,0.994562,0.996926,3.823571,3.823571,0.884363,0.994534,0.997236,0.997920,46.278441,46.615225,47.680638,100.000000,
335,0.993401,0.986547,0.988676,0.993488,0.996545,2.917565,4.614013,0.882673,0.994278,0.997052,0.997768,46.196444,46.447812,47.360292,99.528436,
336,0.993656,0.987404,0.989151,0.993968,0.996430,2.761828,2.917565,0.882655,0.994388,0.997275,0.998196,46.202925,46.353016,47.547373,99.423990,
337,0.992937,0.986438,0.988429,0.993400,0.995685,2.418285,2.761828,0.881269,0.994322,0.997100,0.998070,46.173235,46.351651,47.451359,98.793697,
338,0.993780,0.987166,0.989456,0.994276,0.996481,2.418285,2.418285,0.881571,0.994721,0.997324,0.998243,46.202815,46.465994,47.410520,99.004261,
339,0.993528,0.986532,0.990047,0.993824,0.996127,2.058335,4.203420,0.881398,0.994171,0.996932,0.997869,46.212940,46.507774,47.370636,98.421051,
