Frame,integer_adm2_egl_1,integer_adm_scale0_egl_1,integer_adm_scale1_egl_1,integer_adm_scale2_egl_1,integer_adm_scale3_egl_1,integer_motion2,integer_motion,integer_vif_scale0_egl_1,integer_vif_scale1_egl_1,integer_vif_scale2_egl_1,integer_vif_scale3_egl_1,psnr_y,psnr_cb,psnr_cr,vmaf,
341,0.934892,0.881942,0.872770,0.932235,0.972342,3.415118,3.415118,0.506368,0.888077,0.945892,0.960755,32.445263,40.683159,43.985449,82.232445,
342,0.935415,0.879103,0.879069,0.937490,0.967403,2.866004,3.577679,0.510978,0.893657,0.947478,0.962187,32.503413,40.594383,43.889146,81.870543,
343,0.934648,0.876064,0.871999,0.938898,0.968729,1.584249,2.866004,0.507507,0.890788,0.945762,0.961212,32.381466,40.404475,44.002106,80.050731,
344,0.932832,0.874550,0.873600,0.936117,0.966016,1.584249,1.584249,0.505314,0.891577,0.947302,0.962092,32.346997,39.911089,44.138810,79.806094,
345,0.929482,0.876005,0.873691,0.927614,0.964065,2.367425,2.367425,0.506440,0.887966,0.945319,0.960523,32.319370,40.014026,44.134165,79.817850,
346,0.933275,0.882499,0.868422,0.932680,0.969872,3.178271,3.313267,0.506810,0.888447,0.944162,0.960696,32.342330,40.372429,44.099078,81.535790,
347,0.935182,0.881707,0.885534,0.928761,0.970152,3.178271,3.178271,0.514537,0.892382,0.948182,0.962437,32.470581,40.360730,44.039353,82.229608,
348,0.931375,0.878580,0.877721,0.926237,0.966193,3.337362,3.337362,0.507692,0.890749,0.946082,0.961934,32.267788,40.783245,44.086905,81.494878,
349,0.932144,0.881628,0.875707,0.935262,0.962285,2.916301,3.469752,0.507083,0.889580,0.945301,0.961578,32.233104,41.332236,44.298352,81.105822,
350,0.931454,0.878197,0.879441,0.932349,0.962520,2.916301,2.916301,0.497459,0.883494,0.941335,0.958624,32.101007,41.298985,44.202702,80.584826,
351,0.934402,0.880778,0.877667,0.935451,0.967149,2.958565,2.958565,0.500370,0.890154,0.943622,0.959024,32.109805,41.272058,44.038551,81.377685,
352,0.933296,0.880476,0.874224,0.937275,0.965622,4.029081,4.176438,0.497017,0.888656,0.945158,0.961474,31.940964,41.148787,44.278545,82.649416,
353,0.928857,0.883345,0.875321,0.927040,0.961843,4.029081,4.029081,0.501950,0.882385,0.938947,0.954111,32.075947,41.023179,44.291551,80.869328,
354,0.933013,0.877054,0.870456,0.937045,0.967852,3.742323,4.192235,0.498611,0.885499,0.942176,0.957463,32.080872,41.352483,44.297785,81.817590,
355,0.928100,0.883858,0.870046,0.933312,0.957421,3.742323,3.742323,0.506395,0.886000,0.944753,0.960270,32.290820,41.618831,44.461918,81.089660,
356,0.931504,0.881547,0.869726,0.935952,0.965255,4.795208,4.795208,0.505190,0.885328,0.941570,0.958108,32.257520,41.710695,44.587100,82.724587,
357,0.933874,0.880501,0.877546,0.937127,0.966670,2.919302,5.003018,0.512430,0.892289,0.947150,0.961319,32.487337,41.721023,44.678379,81.521932,
358,0.932575,0.883414,0.880238,0.932497,0.965652,2.919302,2.919302,0.515404,0.889638,0.946164,0.961863,32.504290,41.676444,44.588312,81.241756,
359,0.934572,0.888070,0.876857,0.935269,0.968576,3.061627,3.177229,0.519395,0.892486,0.945904,0.961213,32.707293,41.338257,44.551780,81.763202,
360,0.933031,0.888460,0.875812,0.928836,0.969083,2.782415,3.061627,0.521769,0.889859,0.944846,0.960607,32.744068,41.511220,44.780165,81.011154,
361,0.930104,0.886334,0.869965,0.924519,0.966221,2.782415,2.782415,0.518583,0.887390,0.947948,0.964551,33.187692,41.670865,44.642619,80.835405,
362,0.934293,0.884914,0.866424,0.928743,0.974175,2.530674,3.266598,0.523888,0.896261,0.949550,0.963573,32.961818,41.863396,44.575597,81.407186,
363,0.933780,0.883314,0.877511,0.928667,0.969952,2.483661,2.530674,0.524652,0.887226,0.944804,0.960680,33.065451,41.823431,44.686744,80.814234,
364,0.932918,0.881579,0.876866,0.919991,0.974752,2.483661,2.483661,0.520401,0.894235,0.953640,0.968706,33.270826,41.901119,44.713811,81.640290,
365,0.932290,0.879673,0.873969,0.926709,0.969963,1.773868,2.763565,0.523279,0.886365,0.944672,0.959975,33.166632,41.898180,44.653685,79.598242,
366,0.930366,0.882682,0.874154,0.923661,0.966640,1.773868,1.773868,0.522505,0.887459,0.948286,0.964629,33.329054,41.296001,44.507212,79.707661,
367,0.936348,0.884108,0.875190,0.929617,0.975638,2.005001,2.100186,0.522477,0.901445,0.958913,0.974625,33.379784,41.260065,44.555088,82.486120,
368,0.933653,0.885783,0.879443,0.931361,0.966086,1.699605,2.005001,0.528108,0.895059,0.950929,0.964197,33.484504,40.873945,44.482582,80.379143,
369,0.936863,0.884070,0.876517,0.938288,0.970164,1.699605,1.699605,0.525036,0.902329,0.957113,0.970067,33.470189,40.546540,44.573783,81.790342,
370,0.935259,0.886142,0.875814,0.930173,0.971336,1.733785,1.851599,0.522993,0.897260,0.955833,0.970873,33.433664,40.380821,44.681165,81.502183,
371,0.938135,0.887917,0.876745,0.934921,0.973439,1.705383,1.733785,0.527806,0.908419,0.960986,0.974245,33.538326,40.746036,44.571064,82.559266,
372,0.937370,0.886088,0.875451,0.939404,0.969421,1.705383,1.705383,0.526377,0.909360,0.961066,0.971863,33.527287,40.912401,44.437837,82.216611,
373,0.940566,0.880789,0.888027,0.942564,0.971541,1.973956,1.973956,0.525290,0.906958,0.960096,0.973082,33.571858,41.323078,44.512274,83.271548,
374,0.940699,0.884332,0.877602,0.943539,0.974441,1.780012,2.373580,0.528189,0.908042,0.961956,0.974719,33.602152,41.665912,44.489690,83.270573,
375,0.942922,0.883654,0.882131,0.943869,0.977416,1.780012,1.780012,0.526285,0.913577,0.963305,0.974310,33.598511,41.925027,44.548173,83.778583,
376,0.937064,0.881642,0.875537,0.938696,0.970048,2.880111,2.880111,0.523243,0.902394,0.956708,0.969588,33.523009,41.928805,44.361775,83.186857,
377,0.936708,0.877825,0.883362,0.935245,0.969382,2.949352,2.949352,0.523538,0.901608,0.957521,0.969988,33.470359,41.632165,44.574690,83.257757,
378,0.940823,0.882567,0.884856,0.942053,0.973493,2.631089,3.613388,0.528954,0.908990,0.960335,0.970975,33.694989,41.131381,44.698546,83.948986,
379,0.942657,0.885954,0.886730,0.944809,0.974920,2.222834,2.631089,0.527158,0.907582,0.960170,0.972221,33.678077,41.129057,44.541870,83.945797,
380,0.942656,0.891330,0.883074,0.943359,0.976636,2.222834,2.222834,0.529366,0.914189,0.963005,0.974302,33.768250,41.109007,44.728504,84.233818,
381,0.943646,0.894504,0.883253,0.946684,0.976573,2.825504,2.825504,0.532315,0.924151,0.969178,0.978865,33.813486,40.802603,44.313125,85.798880,
